name,address,rating,review_count,lat,lon,tit1,zipcodes
Taco's El Rincon,"15019 S Atlantic Ave  Compton, CA 90221",4.0,18,33.8964899,-118.19361950000001,Mexican,90221
Mango Me Krazy Island Grille,"51 windward Ave  Venice, CA 90291",5.0,1,33.987786,-118.472505,Puerto Rican,90291
Pescaderia Puerto Guaymas,"1159 E Florence Ave  Los Angeles, CA 90001",5.0,3,33.9747785,-118.25435890000001,Seafood Markets,90001
Served 2 Enjoy,"4624 S Avalon Blvd  Los Angeles, CA 90011",4.5,34,34.000800899999994,-118.26502099999999,Mexican,90011
Flame Broiler,"1211 E La Habra Blvd  Ste C  La Habra, CA 90631",3.0,67,33.93235,-117.932235,Fast Food,90631
In-N-Out Burger,"1090 N Western Ave  San Pedro, CA 90732",3.5,194,33.7533976,-118.30868190000001,Fast Food,90732
Shanghai Yau Fat,"1721 W Valley Blvd  Alhambra, CA 91803",3.5,140,34.077652,-118.14236899999999,Chinese,91803
Skylight Gardens,"1139 Glendon Ave  Los Angeles, CA 90024",4.0,696,34.06003,-118.44397,Italian,90024
My Lai,"12222 Venice Blvd  Los Angeles, CA 90066",5.0,65,34.00428867,-118.43184529999999,Vietnamese,90066
Taihei,"2195 S Garfield Ave  Monterey Park, CA 91754",4.0,469,34.0377088,-118.13046340000001,Sushi Bars,91754
Colima Market,"427 E Market St  Long Beach, CA 90805",4.0,18,33.854564,-118.187721,Grocery,90805
Central De Mariscos,"2729 E Cesar Chavez Ave  Los Angeles, CA 90033",5.0,1,34.04493,-118.203122,Butcher,90033
Monks Charburgers,"22726 S Vermont Ave  Torrance, CA 90502",3.5,163,33.819171999999995,-118.290049,Burgers,90502
Zane's,"1150 Hermosa Ave  Hermosa Beach, CA 90254",4.0,506,33.86210286,-118.3997883,Steakhouses,90254
Subway,"14304 Oceangate Ave  Hawthorne, CA 90250",2.5,16,33.90145763,-118.3658597,Sandwiches,90250
Little China Restaurant,"3535 Cahuenga Blvd W  Los Angeles, CA 90068",3.5,208,34.133145,-118.357221,Chinese,90068
Baby Bros Pizza & Wings,"11007 Lower Azusa Rd  Ste C  El Monte, CA 91731",4.0,257,34.0921901,-118.0258678,Pizza,91731
Taco Man,"4160 Rosewood Ave  Los Angeles, CA 90004",5.0,6,34.07894066,-118.29552609999999,Street Vendors,90004
Ortega's Fish & Grill,"15660 Leffingwell Rd  Whittier, CA 90604",4.0,166,33.9305571,-117.9952567,Seafood,90604
Angel’s Tijuana Tacos,"4211 Eagle Rock Blvd  Los Angeles, CA 90065",4.0,116,34.1227,-118.22506000000001,Street Vendors,90065
Izalco El Faro De Centro America,"2757 W Pico Blvd  Los Angeles, CA 90006",4.0,1,34.0473749,-118.2991912,Salvadoran,90006
The Aeroport Deli,"3333 E Spring St  Long Beach, CA 90806",4.5,7,33.8107338,-118.15347290000001,Delis,90806
Subway,"4045 Ball Rd  Cypress, CA 90630",2.5,30,33.8183742,-118.0612499,Sandwiches,90630
EK Valley Restaurant,"6121 Washington Blvd  Culver City, CA 90232",4.5,384,34.03138719,-118.3781321,Mexican,90232
Royal Capital Seafood Restaurant,"10911 Westminster Ave  Garden Grove, CA 92843",3.5,393,33.76016,-117.93881,Chinese,92843
Mitsuru Sushi & Grill,"316 E 1st St  Los Angeles, CA 90012",4.0,184,34.050077,-118.24068999999999,Japanese,90012
Socalo,"1920 Santa Monica Blvd  Santa Monica, CA 90404",4.0,97,34.028296000000005,-118.48009499999999,Mexican,90404
Noodology,"534 E Valley Blvd  Ste 1  San Gabriel, CA 91776",3.5,141,34.07957896,-118.09348259999999,Noodles,91776
Keo's Colima Tacos,"Los Angeles, CA 90018",5.0,5,34.03247452,-118.32679750000001,Caterers,90018
Chris' & Pitt's,"9243 Lakewood Blvd  Downey, CA 90240",3.5,488,33.95483,-118.11386,Barbeque,90240
Niko's Pizzeria,"399 W 6th St  San Pedro, CA 90731",3.5,507,33.73849487,-118.2855377,Pizza,90731
The Flame Broiler,"20016 Hawthorne Blvd  Torrance, CA 90503",2.5,83,33.85003935,-118.3529041,Fast Food,90503
Moros Cuban Restaurant,"1299 S Harbor Blvd  La Habra, CA 90631",4.0,1438,33.91592755,-117.93369779999999,Cuban,90631
Popeyes Louisiana Kitchen,"10153 Rosecrans Ave  Bellflower, CA 90706",2.0,192,33.90226755,-118.1171212,Fast Food,90706
Redline Food & Bar,"131 E 6th St  Los Angeles, CA 90014",4.0,112,34.04486141,-118.24903870000001,Gay Bars,90014
Coconut Man LA,"PO1249 Pacific Palisades  Los Angeles, CA 90272",5.0,5,34.04695382,-118.52570159999998,Fruits & Veggies,90272
What's Sub & Poke,"3634 South Soto St  Vernon, CA 90058",4.5,29,34.0095132,-118.2195837,Poke,90058
Buono's Pizzeria,"401 W Willow St  Long Beach, CA 90806",4.0,329,33.804629999999996,-118.19608999999998,Pizza,90806
Charleys Philly Steak,"3525 W Carson St  Ste VC 10  Torrance, CA 90503",4.0,19,33.83191,-118.34707,Steakhouses,90503
Acajutla Sonsonate Grill,"4350 S Avalon Blvd  Los Angeles, CA 90003",2.5,2,34.00458,-118.26486000000001,Mexican,90003
Bonjuk and Bibimbab Cafe,"1744 Nogales St  Unit B  Rowland Heights, CA 91748",4.5,89,33.985819,-117.888259,Korean,91748
La Chiva Colombian Restaurant,"6029 Beach Blvd  Buena Park, CA 90621",4.5,3,33.872933,-117.998543,Colombian,90621
Django Dough,"1605 Hile Ave  Long Beach, CA 90804",5.0,4,33.787235100000004,-118.1596614,Pizza,90804
The Blue Star,"2200 E 15th St  Los Angeles, CA 90021",4.0,157,34.02173,-118.23266000000001,American (New),90021
Ronald Reagan UCLA Medical Center - Cafeteria,"757 Westwood Plz  Los Angeles, CA 90095",4.0,88,34.0662177,-118.44541670000001,Cafeteria,90095
Papa John's Pizza,"7840 Firestone Boulevard, Suite 102  Downey, CA 90241",2.0,51,33.9439639,-118.1407722,Pizza,90241
Loreto's Fried Turkey,"983 W Compton Blvd  Compton, CA 90220",4.0,75,33.896058000000004,-118.241528,American (Traditional),90220
Boss Sushi,"270 S La Cienega Blvd  Beverly Hills, CA 90211",4.0,489,34.06327438,-118.37580109999999,Japanese,90211
The Holy Grill Restaurant,"8975 W Pico Blvd  Los Angeles, CA 90035",4.5,152,34.05555,-118.38768999999999,Kosher,90035
Urban Cup,"9515 Valley View St  Cypress, CA 90630",4.0,505,33.82378729,-118.0285632,Asian Fusion,90630
Red Robin Gourmet Burgers and Brews,"1033 Brea Mall  Brea, CA 92821",3.0,358,33.915192,-117.888624,Burgers,92821
Continental Gourmet Market Lomita,"25604 Narbonne Ave  Lomita, CA 90717",4.5,279,33.79104072,-118.31978740000001,Empanadas,90717
Delightful Cafe,"4203 Montair Ave  Long Beach, CA 90808",4.0,531,33.834024,-118.126777,Creperies,90808
KFC,"4917 Bellflower Blvd  Lakewood, CA 90713",1.5,51,33.8477,-118.12536940000001,Fast Food,90713
Home Run Pizza,"9523 Artesia Blvd  Bellflower, CA 90706",4.0,65,33.8751,-118.13088,Pizza,90706
The Pizza Press,"15309 Whittier Blvd  Whittier, CA 90603",4.0,165,33.94712,-118.000095,Pizza,90603
Lee's Tofu,"1743 W Redondo Beach Blvd  Gardena, CA 90247",3.5,340,33.88878029999999,-118.30874569999999,Korean,90247
Burger King,"523 North Central Ave  Glendale, CA 91203",2.5,81,34.153518,-118.258253,Burgers,91203
Valley Sandwiches,"7245 1/2 Reseda Blvd  Reseda, CA 91335",4.5,140,34.202528,-118.536226,Sandwiches,91335
Crazy Corn,"2601 Artesian Pl  Los Angeles, CA 90031",5.0,1,34.08054734,-118.21751680000001,Food Stands,90031
Subway,"6412 E Del Amo Blvd  Lakewood, CA 90713",2.5,22,33.84656647,-118.1072471,Sandwiches,90713
Szechwan Chinese Restaurant,"2107 Pacific Coast Hwy  Lomita, CA 90717",3.5,315,33.7896449,-118.31757009999998,Dim Sum,90717
Burgerim,"18001 Pioneer Blvd  Unit D  Artesia, CA 90701",4.0,92,33.868759999999995,-118.0829,Burgers,90701
Sam's Crispy Chicken,"525 Broadway  #100  Santa Monica, CA 90401",5.0,2,34.016709999999996,-118.49233999999998,Sandwiches,90401
DaLongYi Hot Pot,"250 W Valley Blvd  Ste L  San Gabriel, CA 91776",4.0,125,34.078990000000005,-118.10337,Hot Pot,91776
Thai Paradise,"141 N Atlantic Blvd  Ste 113  Monterey Park, CA 91754",4.0,1488,34.06332379999999,-118.1344049,Thai,91754
Izakaya M,"13573 Ventura Blvd  Sherman Oaks, CA 91423",3.5,491,34.147981099999996,-118.4294289,Sushi Bars,91423
Henry's Bar & Grill,"10549 Stanford Ave  Garden Grove, CA 92840",4.5,147,33.77786158,-117.9488717,Bars,92840
Trimana,"333 S Beaudry Ave  Los Angeles, CA 90017",3.0,11,34.05624,-118.25738999999999,Delis,90017
Panda Express - Temporarily Closed,"630 W 5th St  Los Angeles, CA 90071",2.5,64,34.05054029,-118.2552459,Chinese,90071
Subway,"155 W Washington Blvd  Unit G-2  Los Angeles, CA 90015",3.5,12,34.032231,-118.266333,Sandwiches,90015
Cinco De Mayo,"351 Pacific Ave  Long Beach, CA 90802",4.0,303,33.77153,-118.19412,Mexican,90802
Khaosan Road Eatery,"1842 W Washington Blvd  Los Angeles, CA 90007",1.0,1,34.0398651,-118.29871740000002,Fast Food,90007
Tocaya Organica - Burbank,"4303 W Riverside Dr  Burbank, CA 91505",3.5,277,34.15254,-118.34688,Mexican,91505
Prontos Mexican Grill,"2420 S Western Ave  San Pedro, CA 90732",4.0,369,33.7232252,-118.31166429999999,Mexican,90732
Sapori Ristorante,"13723 Fiji Way  Marina Del Rey, CA 90292",3.5,311,33.97300251,-118.44620420000001,Italian,90292
Le Pain Quotidien,"113 N Larchmont Blvd  Los Angeles, CA 90004",4.0,363,34.07346222,-118.32395690000001,Bakeries,90004
Taco Bell,"12156 South Street  Artesia, CA 90701",2.0,64,33.858561,-118.07249099999999,Mexican,90701
Original La Adelita,"1287 S Union Ave  Los Angeles, CA 90015",3.0,108,34.04500585,-118.2772565,Bakeries,90015
Yoshinoya - Vermont & Rosecrans,"14225 S Vermont Ave  Gardena, CA 90247",3.0,20,33.902159999999995,-118.29229,Japanese,90247
La Fruta Feliz,"3611 Monterey Ave  El Monte, CA 91731",4.5,73,34.075605700000004,-118.03824920000001,Latin American,91731
Charleys Philly Steaks,"100 Citadel Dr  Commerce, CA 90040",2.0,15,34.00566228,-118.1529453,Cheesesteaks,90040
Golden Pheasant,"1077 W Carson St  Torrance, CA 90502",4.0,378,33.8317049,-118.2947898,Chinese,90502
The Arsenal,"12012 W Pico Blvd  Los Angeles, CA 90064",4.0,766,34.0295863,-118.4495683,Lounges,90064
Subway,"9238 Slauson Ave  Pico Rivera, CA 90660",2.0,33,33.96869843,-118.0997497,Sandwiches,90660
Chef Marilyn's,"2638 Crenshaw Blvd  Los Angeles, CA 90016",3.5,162,34.0312698,-118.3349851,Southern,90016
Jack's Whittier Restaurant,"13221 Whittier Blvd  Whittier, CA 90602",3.5,537,33.9642841,-118.0343321,Breakfast & Brunch,90602
Subway,"10535 Los Alamitos Blvd  Los Alamitos, CA 90720",2.5,39,33.809934999999996,-118.07208600000001,Sandwiches,90720
Domino's Pizza,"12210 Artesia Blvd  Artesia, CA 90701",2.0,63,33.8729151,-118.07220079999999,Pizza,90701
Baleen Kitchen,"260 Portofino Way  Redondo Beach, CA 90277",3.5,702,33.84536886,-118.3969107,Seafood,90277
Cafe Teragram,"1234 W 7th St  The Teragram Ballroom  Los Angeles, CA 90017",4.5,285,34.05189057,-118.26675120000002,Bars,90017
Hot N Tot,"2347 Pacific Coast Hwy  Lomita, CA 90717",4.0,508,33.79002,-118.32428,American (Traditional),90717
Stater Bros. Markets,"11300 Firestone Blvd  Norwalk, CA 90650",3.5,69,33.9178,-118.09279,Grocery,90650
Cabañas Tacos,"601 E St Andrew Pl  Santa Ana, CA 92707",4.5,68,33.71581909,-117.8712502,Food Trucks,92707
Boccaccio's Restaurant,"32123 Lindero Canyon Rd  Ste 110  Westlake Village, CA 91361",4.0,481,34.1386624,-118.82303759999999,Modern European,91361
Cafe Magazzino,"3917 W Riverside Dr  Burbank, CA 91505",4.5,182,34.15220839,-118.3427054,Cafes,91505
Ximapa Mexican Food,"506 N Montebello Blvd  Montebello, CA 90640",4.5,63,34.01777,-118.10545,Mexican,90640
Subway - National Blvd,"9842 National Blvd  Los Angeles, CA 90034",2.5,33,34.03078970000001,-118.40089820000001,Sandwiches,90034
LA Skewers,"2000 E Marengo St  Ste E  Los Angeles, CA 90033",4.0,250,34.05663,-118.20831000000001,Greek,90033
Beijing Tasty House,"1380 Fullerton Rd  Ste 105  Rowland Heights, CA 91748",4.0,132,33.993445,-117.90175500000001,Chinese,91748
Delicias Oaxaquenas,"3100 E Imperial Hwy  Lynwood, CA 90262",2.5,11,33.928616999999996,-118.21529199999999,Delis,90262
Northside Bar & Deli,"599 World Way  Tom Bradley International Terminal  Los Angeles, CA 90045",1.0,1,33.943260200000005,-118.40216059999999,Delis,90045
Tacos La Guera,"22414 S Alameda St  Long Beach, CA 90810",5.0,1,33.8224936,-118.2291675,Tacos,90810
Fun Fish Market,"123 International Boardwalk  Redondo Beach, CA 90277",2.5,116,33.840746,-118.39133000000001,Seafood,90277
New Capital Seafood Restaurant,"1330 S Fullerton Rd  Ste 207  Rowland Heights, CA 91748",3.0,1473,33.993359999999996,-117.90382,Seafood,91748
The Jerk Spot Jamaican Restaurant,"9006 Venice Blvd  Culver City, CA 90232",4.0,373,34.02758954,-118.3909683,Caribbean,90232
Little Fatty,"3809 Grand View Blvd  Los Angeles, CA 90066",4.0,640,34.004448100000005,-118.43110949999999,American (New),90066
Chan Dara Thai Restaurant,"310 N Larchmont Blvd  Los Angeles, CA 90004",3.0,347,34.076582,-118.32332199999999,Thai,90004
Buffalo Wild Wings,"11255 E 183rd St  Cerritos, CA 90703",2.0,819,33.866152899999996,-118.0942229,American (Traditional),90703
Matsumoto,"8385 Beverly Blvd  Los Angeles, CA 90048",4.5,113,34.0761849,-118.372906,Sushi Bars,90048
Subway,"1340 S Beach Blvd  La Habra, CA 90631",2.5,27,33.91462496,-117.96611000000001,Sandwiches,90631
Sancho's Tacos,"5272 E 2nd St  Long Beach, CA 90803",4.0,182,33.75938,-118.13351999999999,Mexican,90803
Flaming Patty's,"720 Vine St  Los Angeles, CA 90038",3.5,114,34.08412,-118.32621999999999,American (Traditional),90038
Wienerschnitzel,"8201 East Rosecrans Ave  Paramount, CA 90723",2.0,24,33.903945,-118.155525,Fast Food,90723
Prawn & Basil,"3316 Thousand Oaks Blvd  Thousand Oaks, CA 91362",4.5,253,34.166920399999995,-118.83344050000001,Sushi Bars,91362
I Heart Boba,"17418 Colima Rd  Puente Hills Town Ctr  Rowland Heights, CA 91748",4.0,374,33.99027048,-117.9266453,Taiwanese,91748
Sage Restaurant & Lounge,"6511 Greenleaf Ave  Whittier, CA 90601",2.5,287,33.98226,-118.03771,Lounges,90601
Lovebirds Cafe,"10 S 1st St  Alhambra, CA 91801",4.0,456,34.09432602,-118.1274872,Juice Bars & Smoothies,91801
Bab Han Kki. One Bite. Pioneer Chicken,"928 S Western Ave  Ste 139  Los Angeles, CA 90006",3.5,18,34.05514145,-118.3081894,Food Court,90006
Carniceria Latina,"1375 E Colorado St  Glendale, CA 91205",5.0,6,34.1428749,-118.234695,Meat Shops,91205
Sampa's Pizza Cafe,"534 Washington Blvd  Marina del Rey, CA 90292",4.5,130,33.982917,-118.46001100000001,Pizza,90292
Tam's Burgers No 14,"5837 S Figueroa St  Los Angeles, CA 90003",3.0,2,33.9886501,-118.28281489999999,Restaurants,90003
Monty's Good Burger,"1533 W Sunset Blvd  Los Angeles, CA 90026",4.5,267,34.07645,-118.25591000000001,Burgers,90026
Reyna's Bakery 3,"3210 Gage Ave  Huntington Park, CA 90255",3.5,9,33.9803968,-118.2093903,Mexican,90255
Ca Del Sole,"4100 Cahuenga Blvd  Toluca Lake, CA 91602",4.5,879,34.14405,-118.36108,Italian,91602
El Compa Mexican Food,"9220 S Western Ave  Los Angeles, CA 90047",5.0,4,33.95212,-118.30880800000001,Mexican,90047
Han Mi Jung,"4100 W Pico Blvd  Los Angeles, CA 90019",4.5,79,34.047509000000005,-118.32476299999999,Korean,90019
Barnacles Bar & Grill,"837 Hermosa Ave  Hermosa Beach, CA 90254",3.5,212,33.85974,-118.39957,Dive Bars,90254
Chimi Chimi Bom Bom,"Whittier, CA 90604",5.0,30,33.93266,-118.01598,Tacos,90604
Iki Ramen,"740 S Western Ave  Ste 116  Los Angeles, CA 90005",4.5,294,34.058440000000004,-118.3087,Ramen,90005
Made In Brooklyn NY Pizza Truck,"Los Angeles, CA 90015",3.5,120,34.03877258,-118.26114650000001,Food Trucks,90015
Tacos San Pedro,"11832 Carson St  Hawaiian Gardens, CA 90716",3.5,611,33.83089447,-118.08071899999999,Mexican,90716
Fruit Stand,"1260 Veteran Ave  Los Angeles, CA 90024",3.5,3,34.0565799,-118.44641000000001,Salad,90024
El Rincon Usuluteco Restaurant,"1880 W Adams Blvd  Los Angeles, CA 90018",3.5,10,34.032379999999996,-118.30558,Salvadoran,90018
Trejo's Tacos - USC Village,"835 W Jefferson Blvd  Ste 1735  Los Angeles, CA 90089",3.0,165,34.0244372,-118.2846956,Mexican,90089
El Campesino Restaurant,"6103 Pacific Blvd  Huntington Park, CA 90255",5.0,1,33.98523529,-118.2248913,Mexican,90255
Houston's Restaurant,"1550 Rosecrans Ave  Ste A  Manhattan Beach, CA 90266",3.5,1258,33.90161092,-118.38616409999999,Steakhouses,90266
Ruben's Tacos,"Los Angeles, CA 90006",2.5,17,34.0490036,-118.2861938,Food Trucks,90006
The Roof Garden,"9882 Santa Monica Blvd  Beverly Hills, CA 90212",4.0,123,34.065944,-118.41106,American (New),90212
Malibu Kitchen & Gourmet Country Market,"3900 Cross Creek Rd  Ste 3  Malibu, CA 90265",3.0,489,34.0354,-118.68489,Sandwiches,90265
Cinnabon,"356 Lakewood Ctr Dr  Lakewood Mall  Lakewood, CA 90712",3.0,30,33.851374,-118.140147,American (New),90712
"The Butcher, The Baker, The Cappuccino Maker","8653 W Sunset Blvd  West Hollywood, CA 90069",4.0,1634,34.092132799999995,-118.3805803,American (New),90069
Meals by Genet,"1053 S Fairfax Ave  Los Angeles, CA 90019",4.5,751,34.056709999999995,-118.36483,Ethiopian,90019
Meals by Genet,"1053 S Fairfax Ave  Los Angeles, CA 90019",4.5,750,34.056709999999995,-118.36483,Ethiopian,90019
King Taco,"1118 Cypress Ave  Los Angeles, CA 90065",3.5,334,34.09409,-118.22647099999999,Mexican,90065
La Morra Pizzeria,"Los Angeles, CA 90039",4.5,11,34.118,-118.26086000000001,Pizza,90039
Tocaya Organica - Venice,"1715 Pacific Ave  Venice, CA 90291",4.5,866,33.986639000000004,-118.47164099999999,Mexican,90291
Burgerim,"24218 Crenshaw Blvd  Torrance, CA 90505",3.5,145,33.805038,-118.3278351,Burgers,90505
Cocina Food Truck,"Los Angeles  Los Angeles, CA",4.5,6,34.053490000000004,-118.24531999999999,Food Trucks,CA
Yoshinoya - Maywood,"4407 Slauson Ave  Maywood, CA 90270",2.0,42,33.987590000000004,-118.18693999999999,Japanese,90270
Jack in the Box,"12150 Carson St  Hawaiian Gardens, CA 90716",2.0,33,33.83120399,-118.07239380000001,Fast Food,90716
Dip Shabu Shabu,"11710 E South St  Ste 105  Artesia, CA 90701",4.0,1288,33.8583729,-118.08368190000002,Japanese,90701
Taco Bell,"1604 S. La Brea Ave.  Los Angeles, CA 90019",2.5,82,34.04577800000001,-118.345424,Fast Food,90019
McDonald's,"9475 Firestone Blvd  Downey, CA 90241",1.5,80,33.93101731,-118.113983,Fast Food,90241
Nicola's Kitchen,"20969 Ventura Blvd  Ste 14  Woodland Hills, CA 91364",4.0,565,34.1673,-118.59029,Italian,91364
Chicken Maison,"1000 Torrance Blvd  Redondo Beach, CA 90277",4.0,40,33.8386125,-118.3757557,Mediterranean,90277
Garden Cafe,"4351 Woodman Ave  Sherman Oaks, CA 91423",4.5,1592,34.1495597,-118.4316976,Breakfast & Brunch,91423
The Standing Room,"1320 Hermosa Ave  Hermosa Beach, CA 90254",4.0,447,33.863242799999995,-118.4001317,Burgers,90254
Birrieria El Guero,"6426 Santa Fe Ave  Huntington Park, CA 90255",3.5,31,33.98097364,-118.23016509999998,Mexican,90255
Hinoki & The Bird,"10 W Century Dr  Los Angeles, CA 90067",3.5,1398,34.05651451,-118.41521499999999,American (New),90067
Golden Bull Restaurant,"170 W Channel Rd  Santa Monica, CA 90402",4.0,162,34.02916,-118.51793,Steakhouses,90402
AYCE Gogi - VAN NUYS,"7128 Van Nuys Blvd  Van Nuys, CA 91405",4.0,1605,34.20003126,-118.44769850000002,Korean,91405
Fairworth,"1076 S Fairfax Ave  Los Angeles, CA 90019",4.5,60,34.05599,-118.364524,Italian,90019
Chancho's Tacos,"860 E Carson St  Ste 116  Carson, CA 90745",2.0,1,33.83069905,-118.2598789,Mexican,90745
The Stand,"23683 Calabasas Rd  Calabasas, CA 91302",4.5,182,34.1563965,-118.64376979999999,American (New),91302
La Piazza the Grove,"189 The Grove Dr  Los Angeles, CA 90036",3.0,850,34.072365999999995,-118.358104,Italian,90036
Pupuseria del Valle,"431 S Victory Blvd  Burbank, CA 91502",3.5,180,34.16991548,-118.314176,Latin American,91502
Heung Nam Myun OK,"2750 W Sepulveda Blvd  Torrance, CA 90505",3.0,127,33.822559000000005,-118.33373799999998,Korean,90505
Tinos Specialty BBQ,"Carson, CA",5.0,3,33.831794099999996,-118.25284939999999,Barbeque,CA
TRiP,"2101 Lincoln Blvd  Santa Monica, CA 90405",3.5,188,34.010893599999996,-118.480957,Music Venues,90405
The Buffalo Spot,"3386 W. Century Blvd.  Inglewood, CA 90660",2.0,6,33.945099,-118.3304362,Chicken Wings,90660
Zhong's Retaurant,"4324 Firestone Blvd  South Gate, CA 90280",1.0,1,33.952739,-118.194305,Restaurants,90280
Wok California,"12551 Alondra Blvd  Norwalk, CA 90650",3.0,64,33.88804663,-118.06499790000001,Chinese,90650
California Cocina,"10900 Los Alamitos Blv  Ste 101  Los Alamitos, CA 90723",5.0,184,33.80458400000001,-118.071596,Mexican,90723
Amami-ya,"1740 Artesia Blvd  Gardena, CA 90248",4.5,3,33.87208331,-118.3076554,Desserts,90248
Cowboy Cafe,"17823 Colima Rd  City of Industry, CA 91748",3.5,175,33.990429999999996,-117.9165,Taiwanese,91748
El Pollo Loco,"14227 E Whittier Blvd  Whittier, CA 90605",2.5,73,33.95642,-118.01997,Fast Food,90605
Winchell's Donuts,"17141 Bellflower Blvd  Bellflower, CA 90706",2.5,12,33.87709517,-118.12539550000001,Coffee & Tea,90706
Dot Saigon,"6000 Sepulveda Blvd  Westfield Culver City Ctr  Culver City, CA 90230",3.5,238,33.98628198,-118.39328,Vietnamese,90230
Mizlala,"4515 Sepulveda Blvd  Los Angeles, CA 91403",4.0,493,34.15229,-118.46704,Mediterranean,91403
Domino's Pizza,"8320 Lincoln Blvd  Ste 106  Los Angeles, CA 90045",2.0,88,33.96222305,-118.4209061,Pizza,90045
Pressed Juicery,"2409 Main St  Santa Monica, CA 90405",4.5,86,34.003925,-118.485317,Juice Bars & Smoothies,90405
Small Town,"2764 Rowena Ave  Los Angeles, CA 90039",4.5,70,34.10722,-118.26418000000001,American (New),90039
Tacos Los Poblanos,"729 E Florence Ave  Los Angeles, CA 90001",5.0,3,33.975161,-118.26183700000001,Food Trucks,90001
Babalu Cafe,"1040 N Las Palmas Ave  Los Angeles, CA 90038",4.5,14,34.08961,-118.335,Breakfast & Brunch,90038
Playa Las Tunas Restaurant,"1107 S Alvarado St  Ste 112  Los Angeles, CA 90006",2.0,63,34.050375,-118.28128600000001,Latin American,90006
Nancy's Market,"9622 S Main St  Los Angeles, CA 90003",4.5,9,33.948409999999996,-118.27356,Grocery,90003
Albert Mexican Food,"701 E Whittier Blvd  La Habra, CA 90631",4.0,161,33.93941498,-117.9387894,Mexican,90631
Taco House,"827 Santee St  Los Angeles, CA 90014",4.5,15,34.0405454,-118.25285,Mexican,90014
Chick 'N' Ribs,"395 Santa Monica Pl  Santa Monica, CA 90401",2.5,21,34.01305,-118.49413799999999,American (Traditional),90401
Belly Bombz Food Truck,"Long Beach, CA 90804",3.5,228,33.78274536,-118.16115570000001,Chicken Wings,90804
Cafe Midi,"148 S La Brea Ave  Los Angeles, CA 90036",4.0,269,34.072140000000005,-118.34368,French,90036
Georgie's Place,"3850 Atlantic Ave  Ste B  Long Beach, CA 90807",3.5,256,33.82863,-118.18463,American (New),90807
Conchita's Pupuseria,"7501 S Atlantic Ave  Cudahy, CA 90201",3.5,133,33.773139,-118.185449,Salvadoran,90201
Sam's Philly Steak,"18966 Ventura Blvd  Tarzana, CA 91356",4.0,272,34.172354999999996,-118.54673100000001,Sandwiches,91356
Sun Nong Dan,"3470 W 6th St  Ste 7  Los Angeles, CA 90020",4.0,1614,34.06308369,-118.2974812,Korean,90020
The Hudson,"1114 N Crescent Heights Blvd  West Hollywood, CA 90046",3.5,981,34.091192,-118.365525,American (New),90046
Delphi Greek Restaurant And Bar,"1383 Westwood Blvd  Los Angeles, CA 90024",3.5,385,34.05540407,-118.44206000000001,Greek,90024
Fei Xiang Gong,"356 S Western Ave  Ste 203  Los Angeles, CA 90020",4.5,26,34.067370000000004,-118.30892,Kebab,90020
Real de Oaxaca,"11215 Long Beach Blvd  Ste 1010  Lynwood, CA 90262",3.0,173,33.92914617,-118.212775,Mexican,90262
Thai Fresh Cafe,"1771 Westwood Blvd  Los Angeles, CA 90024",3.5,271,34.0505784,-118.4378986,Thai,90024
La Fiesta Meat Market,"15020 Hawthorne Blvd  Ste H  Lawndale, CA 90260",3.5,28,33.89492798,-118.35175320000002,Grocery,90260
Little Vice,"3317 E 7th St  Long Beach, CA 90804",4.5,271,33.775464899999996,-118.1531426,Mexican,90804
El Delfin Jr,"Wilshire Blvd And S Kenmore Ave  Los Angeles, CA 90010",3.5,2,34.0617714,-118.29667659999998,Food Trucks,90010
Noble Tea,"11307 Mississippi Ave  Los Angeles, CA 90025",3.0,235,34.03944443,-118.4427955,Coffee & Tea,90025
Halmoni Grandmas Dukbokki,"322 E Pico Blvd  Los Angeles, CA 90015",4.5,60,34.03458,-118.25761999999999,Korean,90015
Toyama,"301 S Western Ave  Los Angeles, CA 90020",3.0,1,34.0685744,-118.3096043,Japanese,90020
Tam's Burgers,"13448 Lambert Rd  Whittier, CA 90605",3.0,255,33.95694,-118.0368,Burgers,90605
Pizza Hut,"12218 La Mirada Blvd  La Mirada, CA 90638",2.5,103,33.91909474,-118.010796,Pizza,90638
Fernanda's NY Pizza,"10604 Ventura Blvd  Studio City, CA 91604",4.0,241,34.137149,-118.363825,Pizza,91604
Lee's Sandwiches,"12140 E Carson St  Ste A  HawaiianGardens, CA 90716",3.0,146,33.83110583,-118.073217,Vietnamese,90716
First Draft Taproom & Kitchen,"1230 S Olive St  Los Angeles, CA 90015",4.0,136,34.03839769,-118.2630679,American (New),90015
Tacos Arandinos,"4754 Eagle St  Los Angeles, CA 90022",4.5,14,34.02868370000001,-118.163249,Food Trucks,90022
McDonald's,"230 E Pacific Coast Hwy  Wilmington, CA 90744",2.0,46,33.79103818,-118.26092379999999,Fast Food,90744
El Pollo Loco,"101 E Manchester  Los Angeles, CA 90003",1.5,114,33.960370000000005,-118.27351999999999,Fast Food,90003
Bill's Hamburgers,"14742 Oxnard St  Van Nuys, CA 91411",4.5,708,34.179246299999996,-118.4545366,Burgers,91411
Pizza Loca,"3320 Tweedy Blvd  South Gate, CA 90280",2.5,10,33.94457,-118.21136000000001,Pizza,90280
